id,Date,Comment,Usage,Label
2160,20120529022549Z,this is from a white womans perspective who has dated black men educated black men when black women only fuck with thugs in their early adulthood then get knocked up and having never given the nerdy black guys a chance because they were corny meanwhile us white women who appreciate brains and character over swag from our early stages of adulthood and hold onto these values throughout life notice these rejected black men so now what you see in this video is a white woman who snatched up what black women rejected life is a bitch you mad black women are failures are true womanhood just sayingxa,PrivateTest,1
2161,20120601014923Z,romneys team pays more if you strap your dog to the roof of your car and drive mph for hoursxa then say like romneywhy he enjoys riding on the roof of the carxa lowlife he should be strapped to his car roof for hours at mph and see if he enjoys it too,PrivateTest,0
2162,20120528064214Z,you dont know,PrivateTest,0
2163,20120601143439Z,youre so funny and clever,PrivateTest,0
2164,20120531113707Z,dude you really have some serious issues read what you are posting its worrisomexa,PrivateTest,1
2165,20120601123144Z,xanow youre making me hungry,PrivateTest,0
2166,20120602030629Z,you too please nnunless you dont consider weed a drugnnthen youre just dumb,PrivateTest,1
2167,20120528145248Z,and you receive divine messages from your messiah obama,PrivateTest,0
2168,20120529024910Z,get off the nigga dick hot damn,PrivateTest,0
2169,20120529163752Z,oh get the fuck outta here with all that political shit man and i wuz not direction this at you asswhole and no i would not be behind them if they made a song about dookie use a different analogyand once again this song is not wack i know exactly what wack music sounds like the song makes perfect sence we just need less hatin black people like you off the planet and more congradulating ones so you and your comment can eat shit you fuckk,PrivateTest,1
2170,20120601150847Z,the little rascal needs his fat a spanked ill bet he made his mommy proud,PrivateTest,1
2171,20120529073728Z,sounds good and you have your menu for a few days too,PrivateTest,0
2172,20120528004449Z,you are a moron,PrivateTest,1
2173,20120602192757Z,you are unwanted,PrivateTest,1
2174,20120825012422Z,your are about as deep as a puddle how bout taking yo mommy issues to a therapist to talk it out and try opening that little peephole of a mind of yoursi guess we could argue that everything that ever goes right in a black males life can also be attributed to his mother,PrivateTest,1
2175,20120528234453Z,your cam is down,PrivateTest,0
2176,20120825034534Z,xawhy are you talking to me like im some sort of aholexa cant you be respectful in your public discoursexa im open to what you have to say you dont need to talk down to me,PrivateTest,0
2177,20120603085441Z,wow lol at the comment the weather is hot just like you are classicni looked up thexatemperaturesif he cant stand the weather there then he would melt in about minutes where im atxaits not ever summer yet where i live and its already hit degrees,PrivateTest,0
2178,20120528081232Z,get stuffed you common little plastic paddy,PrivateTest,1
2179,20120528135648Z,check yourself before you hurt yourself ham f let anywho its none of my business when you say yourll are f left right and centre terrible grammar and spelling loser what are you on about you think you know me now do you know who i am juju voice i could be blackwhite indian coloured purple male female gay straight you think you got me figured now eish,PrivateTest,1
2180,20120527211818Z,well done chubbs i wish i was as fat as you,PrivateTest,1
2181,20120601005752Z,how right you r,PrivateTest,0
2182,20120527161152Z,your boards are fabulous david are you a professional architect or critic,PrivateTest,0
2183,20120527031123Z,is english your second language,PrivateTest,1
2184,20120602223431Z,jade are you a fan of little britain,PrivateTest,0
2185,20120527031223Z,your mother pussy,PrivateTest,1
2186,20120528233009Z,the ones who aint peepin what he is sayin is the batteries to all this bullshit out they keep energizing all this bullshit mindless consumers who believe in all these fairytales these mainstream artists talk about notice how all the money they talk about and all the things they say about people who arent gettin money like them is of you idiots who support these clowns they are talking down about you dumb assesnnwaits for shut up and go get money broke nigga comment,PrivateTest,1
2187,20120531213736Z,why cant you find yourxa dntickxaxa lololnnn,PrivateTest,1
2188,20120603173304Z,glad you like it,PrivateTest,0
2189,20120826152440Z,it seems to me between pirazolosp crying about the advance and this stupid story the si gop are crybaby losers as far as you union hate goes lanza and maliotakis just picked up ny aflcio endorsements will you also denounce them as far as the abysmal economy its better than it was but has a long way to go i guess its gonna take more than four years to fix the mess your party made,PrivateTest,1
2190,20120601224155Z,would never kill a dog being forced to put them down and i will track you down if you say another word about killing dogs,PrivateTest,1
2191,20120601002319Z,what a cynical little twit you are,PrivateTest,1
2192,20120825174438Z,je pense que la marge derreur devrait xcxaatre plus grande vous prenez un exemple comme le tunnel du mont blanc limitxcxa xcxa kmh le conducteur qui nest pas xcxaquipxcxa dun limitateur de vitesse doit avoir les yeux rivxcxas sur son compteur et non plus sur la route xcxaa devient dangereuxncomme le fait re supprimer les panneaux avertisseur de radar fixe je trouve cette dxcxacision assez stupide et inconsciente le gas qui roule vite et qui le voit au dernier moment ben questce quil fait il pilenje pense quil faut arrxcxaater de nous prendre pr des cons en nous bassinant avec la sxcxacuritxcxa routixcxare disons simplement que lxcxatat a besoin de mettre la main dans notre porte monnaie et que xcxaa marche de plus en plus vu le relxcxachement des conducteur prxcxacxcxademment xcxavoquxcxanlautomobiliste est une vache xcxa lait et cest pas demain que xcxaa sarrxcxaatera,PrivateTest,0
2193,20120531032014Z,democommie xa your next original thought will be your firstcoward,PrivateTest,1
2194,20120529022649Z,i watched obammass place the wreath todayhe seemed boredway out of his elementnhe will be packing up his fatwhoremooocow and leaving our country soon,PrivateTest,0
2195,20120531144839Z,low iq are you that frickin dumb either that or you are an year old come back when you graduate elementary school,PrivateTest,1
2196,20120601005632Z,the saying goes if guns kill people then does a spoon make you fat you have the choice to eat bad or eat good you you you no one is forcing you to go to these places,PrivateTest,0
2197,20120601143337Z,blues you made my afternoon yesterday i must have laughed a dozen times picturing you standing there in your trash bags mayo dripping down your forehead two thumbs up and a stupid grin on your face,PrivateTest,0
2198,20120528221756Z,are you the moderator of this thread,PrivateTest,0
2199,20120527025153Z,what the fuck you bout a ignorant bitch,PrivateTest,1
2200,20120529022601Z,so were you just too stupid to get the name rightrnor wheres the link for j powersrncrap ill take your lame explanation of powers,PrivateTest,1
2201,20120602060309Z,when you jump into the air for a shot you are bound to you some muscles in your back or at least stretch them and hes had back problems all year how do you know hes a fake,PrivateTest,0
2202,20120531021430Z,lit your daughter is now where has the time gone of course it must be going on right,PrivateTest,0
2203,20120528233059Z,i meant claiming u fuck boibwhahhahahaha,PrivateTest,1
2204,20120527073029Z,nobody listen to the dickhead below hes just trying to get people to like himnalso do not reply to this or you will look like the dickhead i warned you all,PrivateTest,1
2205,20120602030518Z,but your still a loser troll,PrivateTest,1
2206,20120603121617Z,you may be rightxa,PrivateTest,0
2207,20120603183745Z,youre just like mitt flopney,PrivateTest,1
2208,20120531222116Z,you sound queer,PrivateTest,1
2209,20120601203721Z,was your funny boner active,PrivateTest,0
2210,20120531222046Z,most of those articles are about your tattoo scandal and your excoach,PrivateTest,0
2211,20120529030109Z,my favorite pre release hype is twilight princess because i fucking cried my eyes out when i saw link looking that good i just wanted to drop my pants and let miyamoto have his way with me because when he showed that trailer my sister walked into my room and saw me crying and asked me whats the matter so i smacked her and said you fool dont talk while zelda is playing then started watching the trailer again while she cried with me because the trailer was just that awesome,PrivateTest,0
2212,20120528225243Z,xaxanxango back to playing your kiddy little anime games in your bedroom that your parents provide for you,PrivateTest,1
2213,20120602162000Z,are you rooted or have unlocked bootloader,PrivateTest,0
2214,20120528171624Z,loosing in the finals has to get you at least a little bit of respect,PrivateTest,0
